,Concerning,Text,Title,URL
0,afghanistan,"U.S. Army General John Nicholson is repeating the dangerous mistakes of the past. In a recent interview he echoed the mantra of his predecessors, that the new U.S. military strategy — which includes increasing both air power and the number of American troops training Afghan forces — has fundamentally changed the situation in Afghanistan. Nicholson, commander of U.S. forces in Afghanistan and head of NATO’s Resolute Support Mission since March 2016, should know better by now.

A U.S. Army crew chief flying on board a CH-47F Chinook helicopter observes the successful test of flares during a training flight in Afghanistan, March 14, 2018. U.S. Air Force/Tech. Sgt. Gregory Brook/Handout via REUTERS.

In 2014, Nicholson’s predecessor, General John Campbell, said that he, too, had “seen the change.” General Joseph F. Dunford referenced “the inevitability of our success” in 2013. His predecessor, General John Allen, declared, “We are winning. We are winning.” In 2011, General David Petraeus said that U.S. forces had “reversed the momentum of the Taliban.” General Stanley A. McChrystal, in 2010, thought that “success is still achievable,"" while General David McKiernan, in 2009, observed that the United States was not “losing in Afghanistan.” And on it has gone since U.S.-led forces ousted the Taliban from power in 2001.

U.S. military commanders might have a better sense of what’s really going on if they spent more time visiting civilian medical facilities like Nangarhar Regional Hospital, as I did last December. I interviewed recent air and drone strike victims, like the 15-year-old boy who had to have both feet amputated after an Afghan army helicopter gunship strafed his family’s car while they were on their way to a funeral, killing his aunt and injuring three others.

These endless claims of “victory tomorrow” are bookended by another catchphrase used to dampen expectations: “Afghanistan is not Switzerland.” Foreign military commanders and officials have used one version or another for years. The new U.S. national security adviser, John Bolton, made the comparison to justify U.S. forces working closely with warlords. Petraeus said the United States was not “trying to turn Afghanistan into Switzerland … [just something] good enough for Afghanistan.” And the United Nations Secretary General’s special representative to Afghanistan, Staffan de Mistura, commenting on the prospects for credible elections in 2010 following the tainted 2009 vote, said, “They will not be Swiss elections, they are going to be Afghan elections.”

Lost in all this positioning is the stark fact that since 2009 the war has claimed the lives of 28,291 civilians and injured 52,366. The U.N. notes that those numbers are only the casualties it could confirm. The real numbers are most likely much higher. The Taliban and other insurgents have been responsible for roughly 70 percent of those deaths and injuries, and Afghan government forces and international — largely U.S. — forces have been responsible for the rest—the most recent in Kunduz where an Afghan Air Force attack on the Taliban killed dozens of civilians, including children, at a religious gathering.

U.S. service member passes in front of a MQ-9 Reaper drone, one of a squadron that has arrived to step up the fight against the Taliban, at the Kandahar air base, Afghanistan January 23, 2018. REUTERS/Omar Sobhani

The numbers don’t tell the full story, though.

Kabul residents I interviewed live with a constant fear that the next insurgent suicide attack will take their loved ones. Many described the horror of searching hospitals and morgues for relatives after the latest bombing. Similarly, Afghans from rural areas of Nangarhar and Herat told me they live in fear of death from the skies and asked me, “Why can’t they see there are women and children?” before they launch an airstrike. Many have tried in vain to get some official acknowledgement of their loss. After the latest suicide bombing in Helmand, a new protest movement has emerged, calling on all parties to stop the killing.

U.S. officials tout successes, like an operation that killed Qari Hakmat, a dissident Taliban commander who had sworn allegiance to Islamic State in northern Afghanistan, but the escalation in U.S. air operations has not rid the country of groups linked to Islamic State or persuaded the Taliban to “reconcile.” Instead it may have helped spur a tit-for-tat cycle of retaliation, with urban areas taking the brunt of insurgent attacks, something U.S. officials acknowledge. U.S. officials profess to “take all allegations of civilian casualties very seriously.” But U.S. military investigations into civilian casualties rarely include talking to airstrike witnesses. If they did, the generals in charge might better understand why civilians are dying.

The U.S. commander in Afghanistan would have a lot more credibility with ordinary Afghans if he ended U.S. alliances with abusive police chiefs, militia forces and warlords; reinstated and improved on measures that genuinely reduce civilian casualties; and ensured proper compensation and accountability when such casualties occur. That would be a real change Afghans would welcome.",Commentary: What U.S. generals get wrong about Afghanistan,https://www.reuters.com/article/us-gossman-afghanistan-commentary/commentary-what-u-s-generals-get-wrong-about-afghanistan-idUSKBN1HJ26Q
1,afghanistan,"

An Afghan man holds a wounded child after a car bomb exploded near the old Interior Ministry building in Kabul on Jan. 27. (Wakil Kohsar/AFP/Getty Images)

ISLAMABAD, Pakistan — An ambulance packed with explosives that detonated in Kabul and a pedestrian suicide bombing outside a Shiite shrine there were among the deadly incidents that led to a near-record 2,258 civilian casualties in Afghanistan during the first quarter of this year, U.N. officials reported this week.

According to the U.N. Assistance Mission in Afghanistan, there were 763 conflict-related civilian deaths and 1,495 injuries across Afghanistan between January and March. Those figures were comparable with record-high levels of casualties reported during the same period in the past two years, as aggressive attacks by Taliban insurgents and the Islamic State increased.

In an especially alarming sign, the report indicated the number of casualties caused by suicide bombings or by complex insurgent assaults with both bombs and guns was twice as high as during the first quarter of 2017, even as thousands of U.S. military troops embarked on an ambitious effort to expand and bolster the performance of Afghan defense forces.

The Western-backed war effort has continued to suffer from a number of problems, including low morale among Afghan troops and corruption among military officials. The Taliban have failed to capture any cities but control large portions of territory across the country, more than at any time since the war began in 2002. The Islamic State has mainly targeted urban Shiite communities, with dozens of attacks.

The largest single spike in civilian casualties came during a 10-day period in January, when both Taliban and Islamic State forces attacked numerous targets in Kabul, killing more than 150 people and wounding hundreds. They included the ambulance suicide attack near a hospital, a commando siege of a luxury hotel and an armed raid on a military training facility.



Afghan volunteers carry a body at the scene of a car bomb explosion in Kabul on Jan. 27. (Wakil Kohsar/AFP/Getty Images)

A second deadly trend during the first three months of the year was a string of bombings and other attacks on Shiite communities, mosques and other targets, both in Kabul and in other cities including Herat and Mazar-e-Sharif. Most were claimed by the Islamic State, an extremist Sunni Islamic group. One March bombing near a shrine in Kabul, where Shiites had gathered to celebrate the Persian new year, killed 30 people and wounded scores.

[‘We suffer more’: Rising violence on Shiite targets takes toll on Afghanistan’s Hazaras]

“Afghan civilians continue to suffer, caught in the conflict, in ways that are preventable. This must stop now,” Ingrid Hayden, the U.N. Secretary General’s deputy special representative for Afghanistan, said in a statement. “All parties to the conflict . . . must do everything in their power to protect civilians from harm.”

The U. N. report said casualties caused by pro-government forces so far this year were slightly lower than the first part of last year, but that positive news was immediately dampened by the deadly Afghan air force bombing of a religious school in Kunduz province April 2, in which at least 30 civilians, including young students, were reportedly killed. Some residents said the number of dead was 50.

Afghan military officials said the air attack was aimed at Taliban leaders in the compound and that several of them were killed. The location of the seminary, Dasht-i-Archi district, is a longtime Taliban stronghold that Afghan forces have been unable to recapture despite months of intense fighting and air raids.

Afghan and international human rights groups condemned the aerial bombing, saying several hundred people had gathered at the location for a ceremony and that officials did not do enough to protect civilians. The incident highlighted the problems of the nascent Afghan air force, and it was reminiscent of the controversial 2015 U.S. airstrike in Kunduz city that mistakenly targeted an emergency hospital, killing 42 people.

[By evening, a hospital. By morning, a war zone.]

“The laws of war permit attacks only against military objectives,” Patricia Gossman of Human Rights Watch wrote online after the attack. “Bombing the madrassah, where hundreds of civilians had gathered, would be a classic example of a disproportionate attack.” She noted the U.S. military “plays a crucial role in all aspects of Afghan air operations” and “provides all training” as well as attack aircraft to the force.

Ten days later, an especially deadly stealth attack by the Taliban in Ghazni province reinforced the impression that its forces are continuing to gain ground with aggressive military tactics, despite recent overtures from the Kabul government about reviving peace talks, and even in areas of the country that have been considered relatively safe.

On April 12, Taliban forces overran the Khwaja Omari district of Ghazni, killing the district governor and numerous policemen. The raid was carried out at 2 a.m., and the government compound was set on fire as the insurgents left the area. U.S. officials had listed that district as “government influenced,” meaning it was largely under state control and had minimal Taliban presence.

“The fact that the Taliban was able to easily overrun the Khwaja Omari district center indicates that the Taliban presence . . . is far greater than assessed” by the U.S. military, wrote Bill Roggio, editor of the Long War Journal. He said “the security situation in Afghanistan has progressively declined” since most U.S. forces withdrew in 2014.

Read more

Taliban appeAmericanals to people to ‘rationally’ rethink war effort

Afghans, fearing more insurgent violence, feel abandoned by struggling government

Afghan peace prospects dim as outrage grows over Taliban violence","Civilian casualties in Afghanistan at near-record level this year, according to U.N. report",https://www.washingtonpost.com/news/worldviews/wp/2018/04/13/civilian-casualties-in-afghanistan-at-near-record-level-this-year-according-to-u-n-report/
2,afghanistan,"This post has been updated.

More U.S. military service members have died in aircraft mishaps over the past year than have died while serving in Afghanistan under the Operation Freedom’s Sentinel mission.

That terrible sentence makes me think there is a definite crisis in military aviation. It should give Pentagon leaders pause that a junior soldier can be more confident of their safety downrange, receiving imminent danger pay, than sitting in the back of a helicopter stateside.

Pentagon leaders, apparently, disagree.

“I would reject ‘wave’ and ‘crisis,’” Marine Lt. Gen. Kenneth F. McKenzie Jr., director the Joint Staff, told reporters Thursday at the Pentagon when asked about the recent, well, wave of air incidents that have killed 14 service members since the beginning of March.

“Those are that mishaps that occurred,” McKenzie continued. “We are going to look at each one in turn. Each one is tragic. We regret each one. I’m certainly not prepared to say it’s a wave of mishaps or some form of crisis.”

If this isn’t a crisis or a wave, I’d like to know what is:

That’s 47 service members dead, in just one year. Over that same time period, 31 service members died in Afghanistan.

What the hell is going on?

If I missed any incidents, please let me know here.

Correction: A previous version of this article said the Jan. 22 crash involved an AH-64A. It was actually an AH-64E.",Air Mishaps Killed More Troops Than The Afghan War Over The Past Year,https://taskandpurpose.com/more-troops-killed-air-crashes-afghanistan-crisis/
3,afghanistan,"Highlights

Afghan citizens returning to their home country can become internally displaced within days.

A total of 10,453 civilian casualties were recorded by UNAMA in the past year: 3,438 people killed and 7,015 people injured.

On International Women’s Day, the United Nations drew attention to women left behind in many areas of development.

In February, two aid workers were killed and one was abducted.

The Swedish International Development Cooperation Agency (Sida) sat down with OCHA to discuss donor perspectives and priorities on Afghanistan.

The Humanitarian Coordinator approved a CHF-allocation of some $18.5 million for 23 projects.

A Cycle of Return, Displacement and Migration

When Mohammad Afshar poured a can of fuel over himself and fumbled with the box of matches he was determined to end his life. This was on 15 November 2017. The father of 12 children and husband to two wives had exhausted all means to provide for his family and hardship seemed just too much to bear. He had sold one of his sons for Afs5,000 Afghani (US$80) to buy food, another son had died when the walls of the house collapsed under heavy snow and two daughters had frozen to death because he couldn’t afford enough blankets to keep them warm in winter.

A few weeks before the incident, he planned to sell their youngest daughter but was stopped only by his wife: “I would rather all of us die, than lose another one of my children”, she said. That was the moment he had decided to end his life in protest in front of the District Governor who visited the village. Only the quick reaction of bystanders who took the matches from his fingers foiled his plan.

Within days of their arrival in Afghanistan, they became internally displaced before the Taliban takeover of Afghanistan in the mid-1990s, Mohammad Afshar worked as a farmer on his land in his village in Takhar Province. In 1998, he and his family moved to Quetta in Pakistan to escape Taliban rule. “I found a job in a brick factory as a daily worker,” he remembers. “My income was decent and we were happy.”

But in 2016, after 18 years in Pakistan where he never tried to obtain or was asked for any kind of documentation, the harassment and extortion by Pakistani police reached their peak. He decided to return to Afghanistan.

When he arrived back in his old village in Takhar, the family’s house had been destroyed and the fields had been taken over by armed men. Having spent many years in exile he did not have the necessary support in the community to reclaim his property.

He and his family left the village and moved to another district into an abandoned building without doors or windows. Within days of their arrival in their home country, Mohammad Afshar and his family had joined the ranks of internally displaced people (IDPs).

One quarter of all returnees know they cannot return to their home villages Mohammad Afshar is not an isolated case: more than 100,000 Afghan IDPs and returnees currently live in improvised shelters, tents or under open sky, with more than 51,000 in Nangarhar province alone. This according to the latest results of IOM Afghanistan’s Displacement Tracking Matrix (DTM) Baseline Mobility Assessments, conducted in December 2017 in 15 provinces of highest return and displacement.

Last year, one quarter of all returnees from Pakistan arrived in Afghanistan with no intention of returning to their province of origin. This is up from just over one fifth in the previous year. Of significant note, 67 per cent of Afghan returnees in 2017 with roots in Kunar Province had no intention to return to Kunar, where conflict has intensified in the past months and members of the Islamic State of Khorasan (ISK) are trying to gain influence. Among these, 86 per cent decided to settle in Nangarhar Province instead, notably in and around Jalalabad City.

“Insecurity is not the only reason for post-return displacement,” explains Michael Speir, IOM Afghanistan’s DTM Coordinator. “As in the case of Mohammad Afshar, many Afghan families who have lived abroad for decades only discover upon their return that their houses have been destroyed and their land taken away. Stripped of their homes and any opportunities to secure their living, these people have no other option but to seek alternative places to live.”

Lack of opportunities and services in rural areas furthers urbanization

Reasons why Afghans can’t return to their places of origin, especially in rural areas, include a lack of job opportunities and social services, such as schools, health facilities or markets.

More than 700,000 returnees and IDPs in the 15 assessed provinces reported to have no access to education, almost two million don’t have access to a doctor, and more than 1.5 million don’t have access to a market to buy and sell goods, including food items, according to IOM’s latest DTM results (see graph).

Mohammad Afshar’s case also explains the trend of urbanization in Afghanistan. “Before he left Afghanistan two decades ago, Mohammad Afshar was a farmer,” notes Speir. “When he moved to Quetta in Pakistan, the urban labour market required a different skill set. Then, upon return to his rural village in Takhar, there was no need for his urban ‘daily labor’ skills acquired in Pakistan. Ultimately, with no access to his former land and faded farming skills, he really struggled to ensure the survival of his family in rural Takhar.

Sadly, the extreme coping mechanism of selling his children was his last resort.” Lack of shelter, job opportunities and no school for returnees to Afghanistan Another case is that of Zabihullah and his family who also lived in Pakistan for many years. “One day, a representative from the Government of Afghanistan came to our camp and told us that if we return, we will be given shelter and jobs. Because the harassment in Pakistan was getting worse, I decided to bring my wife and five children back to our home district in Baghlan,” he explains. ”But there were no shelters and no job opportunities.” His children were not even able to go to school, because he could not provide the required certification.

When the tent that the family was forced to live in was washed away in a flash flood, Zabihullah was lucky to save all his family members, but lost most of his belongings. Zabihullah has decided to return to Pakistan, despite renewed uncertainty over the fate of Afghan citizens living in Pakistan.

Returnees at risk of cyclical, unsafe migration movements

“This is exactly what we don’t want to happen – cyclical, unsafe migration movements, because people get pushed from province to province, or from country to country,” says IOM Afghanistan’s Chief of Mission, Laurence Hart.

“Migration movements in Afghanistan have become coping mechanisms. The more often Afghans are forced to migrate, the more vulnerable they become, and the less likely it gets that they will be able to reintegrate,” the head of IOM Afghanistan explains.",Afghanistan Humanitarian Bulletin Issue 73 | 1 – 28 February 2018,https://reliefweb.int/report/afghanistan/afghanistan-humanitarian-bulletin-issue-73-1-28-february-2018
4,afghanistan,"Afghanistan combat veteran not allowed to have flag pole on front yard, HOA says Share Shares Copy Link Copy

Hide Transcript Show Transcript

WEBVTT FEELING DISHONORED BY SOME OF HIS NEIGHBORS. NEWS 4’S JOHN LYON REPORTS FROM BOILING SPRINGS. JOHN: MIKELL EDGE PUT UP A 20 FOOT FLAG POLE ABOUT A YEAR AGO IN THE GLEN LAKE SUB-DIVISION IN SPARTANBURG COUNTY. >> I’VE EVEN SAW OTHER VETERANS THAT WOULD SALUTE WHEN THEY WALKED BY THE FLAG. JOHN: BUT NOT EVERYBODY’S SALUTING. THE GLEN LAKE HOMEOWNERS ASSOCIATION WANTS THE FLAG AND FLAG POLE TAKEN DOWN. >> I DON’T FLY THAT FLAG JUST TO I FLY IN IN REMEMBRANCE OF MY BATTLE BUDDIES THAT PAID THE ULTIMATE SACRIFICE, AND THOSE THAT ARE STILL SERVING. JOHN: THE GLEN LAKE BOARD MEMBERS SAY EDGE DIDN’T GET APPROVAL TO PUT UP THE POLE, WHICH THEY CALL A STRUCTURE, AND TOLD US ONE OF THE OBLIGATIONS OF THE H.O.A. IS TO INSURE THAT STRUCTURES AND IMPROVEMENTS CONSTRUCTED WITHIN THE SUBDIVISION ARE IN HARMONY WITH THE OVERALL SCHEME OF THE SUBDIVISION. >> WHY DO I HAVE TO GO TO A BOARD OF DIRECTORS AND SAY, MAY I PLEASE SHOW THE WORLD THAT I AM AN AMERICAN? JOHN: OTHERS HAVE FLAGS ATTACHED TO THEIR HOUSES WHICH ARE ALLOWED. HOWEVER, EDGE AND THE BOARD HAVE AGREED TO DISAGREE, BUT HE SAYS HE WILL TAKE THE FLAG DOWN LATER THIS MONTH. MIKE EDGE SAYS HE’S BEEN A FIGHTER HIS WHOLE LIFE BUT NOW HE IS WAVING THE WHITE FLAG OF SURRENDER, SAYING HE DOESN’T HAVE THE MONEY TO HIRE A LAWYER TO CONTINUE THE BATTLE. JOHN LYON, WYFF NEWS 4, BOILING SPRING","Afghanistan combat veteran not allowed to have flag pole on front yard, HOA says",http://www.wyff4.com/article/afghanistan-combat-veteran-not-allowed-to-have-flag-pole-on-front-yard-hoa-says/19814437
5,afghanistan,"Officials say the Afghan Taliban fighters attacked security forces right after a roadside bomb attack in Herat's Shindand district, wounding many and escaping with their weapons.

An Afghan security forces member walks through the site of a bomb explosion in Shindand district of Herat Province on April 10, 2018. ( AFP )

Taliban attacks overnight in Afghanistan killed at least 13 policemen and wounded several others, officials said on Friday.

In western Herat province, 10 policemen were killed and four were wounded in Shindand district where fighting with the insurgents lasted for hours.

The district governor, Shukrullah Shaker, said a roadside mine and a rocket hit a car carrying police reinforcements sent to the scene, killing the police commander.

There were also fatalities among the Taliban attackers, Shaker said, but it was not clear how many.

He blamed the Taliban for the attack, although no group immediately claimed responsibility for the assault.

Taliban seize government's weapons

Herat provincial governor spokesman Jailani Farhad said that two armoured Humvees were destroyed in the attack in Shindand district, adding the Taliban also seized weapons and ammunition during the raid.

Also overnight, the Taliban attacked several police posts in eastern Paktia province, in the provincial capital of Gardez, leaving at least three policemen dead, said Gul Agha Roohani, the province's police chief.

Zabihullah Mujahid, the spokesman for the Taliban, claimed responsibility for the attack in Paktia in a text message sent to the media.

On Thursday morning, the Taliban stormed a government compound in the central province of Ghazni, triggering an hours-long gun battle that killed 15, including three top local officials.

Spring offensive

The Taliban frequently attack Afghan security forces and steal their equipment, eroding morale among poorly-paid police and soldiers.

The latest assaults were the deadliest by the Taliban in recent weeks and come as the group prepares to launch its annual spring offensive, which marks the beginning of the traditional fighting season.

The Taliban are under pressure to take up President Ashraf Ghani's offer of peace talks but so far have not responded directly to the proposal.

Source: TRTWorld and agencies",Fresh Taliban attacks kill at least 13 policemen in Afghanistan,https://www.trtworld.com/middle-east/fresh-taliban-attacks-kill-at-least-13-policemen-in-afghanistan-16701
6,afghanistan,"KEY UPDATES:

Bird flu continued to be the main challenge for the west region in February 2018. Initially in January, bird flu was found in 4 farms, but the disease has now spread to several hundred poultry farms. As a result 460,000 chicken were disposed from affected farms.

The deteriorated security situation has resulted in the closure of several health facilities: two in Kandahar (Maruf Comprehensive Health Centre (CHC) and Nish CHC) and one in Urozgan province (Oshey CHC).

At the same time, Speen Jomat Basic Health Center (BHC) is the only open facility in Chaparhar district. Mobile health services have been used by partners to cover the vulnerable population.

Active fighting resulted in internal displacement of people in the Southern region, where in February alone 139 IDP families were identified in Kandahar, 489 in Urozgan and 205 in Helmand.","WHO Afghanistan Monthly Programme Update: February 2018, Emergency Humanitarian Action",https://reliefweb.int/report/afghanistan/who-afghanistan-monthly-programme-update-february-2018-emergency-humanitarian
7,afghanistan,"The former Afghan President Hamid Karzai is at it again. He can switch sides and loyalties all too easily, and all too quickly.

In a recent interview with the Russian NTV TV channel, Karzai said that Russia is the only potent force that can help Afghanistan ward off terrorism.

He stated:

“I understand perfectly well that if you (Russia) build new relations with Pakistan and Afghanistan, you can help us. Not the Britons as we kicked them out of the country several times, not the Americans as they've been killing us for 17 years, but Russia only. We (Afghanistan) are the last barrier from terrorists. We've been fighting continuously for a century and a half.”

Political opportunism at its very best. Perhaps the Americans weren’t the “killers” in 1992 when the CIA-backed Mujahideen installed Karzai as the deputy foreign minister. Karzai might have forgotten how Greg Vogle, a CIA operative, leaped on top of him to save his life in December 2001.

Hours later, Karzai was informed that he’d been named as the head of interim government of Afghanistan. The affability between Hamid Karzai and the Americans was too obvious at that point in time. Soon afterwards, Karzai was asked to replace the local people with American bodyguards. He hesitated for a while, but accepted the offer. In September 2002, American bodyguards saved Karzai when an assassin opened fire on the vehicle.

Also, in the interview, Karzai has noted that he “tried to kick them” — meaning Americans — out of the country. It can’t get more delusional than that. Did he actually try to “kick” the Americans out? Instead, after being installed at the helm, Karzai asked the Americans to help him out logistically and with the required work force to set up the Afghan National Army.

Karzai had himself acknowledged that the CIA had dropped off bags of cash at his office for a decade. In addition, Karzai’s brother was regularly paid by the CIA, too. There’s more to establish why Karzai’s latest remarks appear outlandish to say the least. In order to help Karzai win a five-year term, the CIA helped the Karzai government with reconstruction projects, most notably the asphalt ring road around Afghanistan, which were visible enough for the voters to vote for Hamid Karzai. In October 2011, Karzai asked the American visitors, Hillary Clinton Hillary Diane Rodham ClintonGeraldo Rivera: Comey is the reason Trump is president Five things to know from Comey's new book Comey in new book: 'I’m sorry' I couldn't better explain decision on Clinton probe MORE and Ryan Crocker, to go aggressive against Pakistan, and the Afghan President got assurances of what he wanted.

One may wonder, was there anything the American didn’t provide Karzai when he asked? Well, that brings in the latest geopolitical wave. The United States appears to be stuck and making little headway in Afghanistan. There are reports that China is contemplating extending the China-Pakistan Economic Corridor (CPEC) to Afghanistan. Recent Pakistan-Russia bonhomie is no secret, either. So, Karzai’s calculus is likely that he has to change his loyalties to get a fair chunk of the pie.

But, here’s the most damning part. Whether it is the United States, Russia, China or any other country, no single country can fix Afghanistan. There has to be a collaborated effort. By singling out a particular country, the former president is actually doing more harm to than whatever the perceived benefits may be.

""A peace agreement in Afghanistan would be ‘victory for all, defeat for none’"" https://t.co/lamdZaxTQQ pic.twitter.com/VZgbfnz1mG — The Hill (@thehill) March 30, 2018

It isn’t about an individual, or what he thinks about the United States. It’s about the war-torn Afghanistan. It’s about the human security that continues to be neglected in the region. It’s about the civilian casualties that have gripped the country for far too long. The Afghan leaders that continue to change loyalties tend to inflict more damage to the country than anything else. Russia cannot “fix” Afghanistan; indeed, no single country is likely to get the job done. The latest overtures by Hamid Karzai are only going to hurt Afghanistan more.

For Karzai, all is well when the money keeps rolling in, but when it stops, the Americans become worthless. Faulty logic, but typical geopolitics.","With Afghanistan, loyalty is a fickle thing",http://thehill.com/opinion/international/383092-with-afghanistan-loyalty-is-a-fickle-thing
8,afghanistan,"Last week, the U.S. military experienced three air crashes in the space of two days. On April 3, the U.S. Marine Corps lost a CH-53E Super Stallion helicopter in the U.S. as well as an AV-8B Harrier jet in Djibouti. Four Marines were killed in the CH-53E crash while the pilot of the AV-8B managed to eject and was reported to be in a stable condition in Camp Lemonnier's medical facility. Those incidents were swiftly followed by the crash of an F-16 in Nevada operated by The Thunderbirds, the U.S. Air Force's flight demonstration team. Unfortunately, the pilot died in the crash.

The spate of deadly accidents raises questions about whether U.S. military airpower is in the midst of a crisis. Since the beginning of March alone, 14 service members have been killed in crashes. The deadliest of those incidents occurred when an Air Force HH-60 helicopter collided with power lines in western Iraq, killing seven airmen. Chairman of the House Armed Services Committee, Mac Thornberry, released a statement on Saturday saying that the ""readiness of the military is at crisis point"". When asked about the situation in a recent Pentagon briefing, however, Joint Staff Director Lt. Gen. Kenneth McKenzie said that he is not prepared to characterize the crashes as evidence of a ""wave"" or ""crisis"", saying that each incident will be investigated.

The long list of incidents on the following infographic was recorded by website Task & Purpose and it makes for grim reading. The accident rate is not just a recent phenomenon and crashes have been frequent over the past year. In fact more service members were killed in air crashes between April 2017 and April 2018 than in combat in Afghanistan. During that time frame, 31 troops lost their lives to enemy action in Afghanistan while 47 service members died in air crashes. On top of two fatal collisions involving U.S. Navy vessels in busy shipping lanes last year, the higher than normal rate of air crashes suggests that some elements of the military have indeed reached crisis point.

*Click below to enlarge (charted by Statista)",Air Accidents Killed More U.S. Troops Than Combat In Afghanistan Over The Past Year [Infographic],https://www.forbes.com/sites/niallmccarthy/2018/04/10/air-accidents-killed-more-u-s-troops-than-combat-in-afghanistan-over-the-past-year-infographic/
9,afghanistan,"Gain a global perspective on the US and go beyond with curated news and analysis from 600 journalists in 50+ countries covering politics, business, innovation, trends and more.",Subscribe to read,https://www.ft.com/content/d33ead1e-3e40-11e8-bcc8-cebcb81f1f90
